id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
KCTD6	6	0.96149	0.96193	0.999999	19329	1	-0.11188	0.50006	0.50012	1.0	9845	1	-0.11188
UBE2E3	6	0.9615	0.96194	0.999999	19330	1	0.048418	0.68937	0.68926	1.0	13563	0	0.048418
HIF3A	6	0.96151	0.96194	0.999999	19331	1	0.55386	0.0012795	0.0046469	0.687176	130	3	0.55386
hsa-mir-502	4	0.96153	0.96143	0.999999	19332	0	0.011214	0.41378	0.41353	1.0	8364	0	0.011214
UFC1	6	0.96155	0.96197	0.999999	19333	1	0.099947	0.35933	0.37812	1.0	7492	1	0.099947
hsa-mir-32	2	0.96155	0.9617	0.999999	19334	0	0.35758	0.05152	0.059135	0.925277	2033	1	0.35758
TMEM185A	6	0.9616	0.96201	0.999999	19335	1	0.14225	0.026597	0.062072	0.930669	1317	2	0.14225
hsa-mir-424	4	0.96169	0.96161	0.999999	19336	0	0.2237	0.33158	0.33276	1.0	7071	1	0.2237
KCTD17	6	0.96174	0.96215	0.999999	19337	1	-0.2802	0.3895	0.40229	1.0	7946	1	-0.2802
CR2	6	0.96178	0.96218	0.999999	19338	1	0.48147	0.0031167	0.010028	0.758975	261	3	0.48147
AKIP1	6	0.9618	0.9622	0.999999	19339	1	0.15941	0.45446	0.45763	1.0	9033	1	0.15941
BRINP3	3	0.96183	0.96198	0.999999	19340	0	0.16636	0.17401	0.18142	0.990903	4920	1	0.16636
ARRDC4	6	0.96189	0.96228	0.999999	19341	1	0.11372	0.3825	0.39647	1.0	7829	1	0.11372
ZNF141	5	0.96193	0.96204	0.999999	19342	0	0.034845	0.033514	0.064945	0.9328	1529	1	0.034845
GPR52	6	0.96201	0.96238	0.999999	19343	1	0.087859	0.076361	0.13286	0.971478	2739	2	0.087859
SLITRK6	6	0.96204	0.96242	0.999999	19344	1	0.21333	0.60257	0.60265	1.0	11834	0	0.21333
hsa-mir-34a	4	0.96208	0.96201	0.999999	19345	0	0.23987	0.010949	0.024114	0.880884	642	2	0.23987
REPS2	6	0.9621	0.96246	0.999999	19346	1	-0.03139	0.16808	0.24348	0.999388	4848	1	-0.03139
SPG7	6	0.96211	0.96248	0.999999	19347	1	-0.25816	0.77856	0.77865	1.0	15344	0	-0.25816
hsa-mir-3117	4	0.96216	0.9621	0.999999	19348	0	0.60738	0.0032707	0.0089946	0.733989	273	3	0.60738
TNP2	6	0.96218	0.96253	0.999999	19349	1	0.27121	0.14214	0.22499	0.993849	4480	2	0.27121
IGSF5	6	0.9622	0.96255	0.999999	19350	1	-0.29959	0.039683	0.080956	0.949482	1706	1	-0.29959
OR1I1	6	0.96226	0.9626	0.999999	19351	1	0.043587	0.25891	0.30369	1.0	6041	1	0.043587
hsa-mir-802	4	0.96227	0.96222	0.999999	19352	0	-0.15173	0.31607	0.31846	1.0	6838	1	-0.15173
OR7G3	6	0.96228	0.96262	0.999999	19353	1	-0.059295	0.064781	0.11645	0.966691	2421	2	-0.059295
LILRA1	6	0.96235	0.96269	0.999999	19354	1	0.3788	0.008385	0.022776	0.879538	521	3	0.3788
PRSS57	6	0.96245	0.96276	0.999999	19355	1	-0.28901	0.8005	0.80048	1.0	15777	0	-0.28901
GLYAT	6	0.96257	0.96286	0.999999	19356	1	0.12573	0.051769	0.098134	0.964524	2043	2	0.12573
EFNA5	6	0.96266	0.96295	0.999999	19357	1	0.064789	0.12655	0.20315	0.991113	4078	2	0.064789
hsa-mir-651	4	0.96266	0.96261	0.999999	19358	0	0.19772	0.21319	0.2286	0.993849	5433	1	0.19772
CUZD1	6	0.96268	0.96296	0.999999	19359	1	-0.14517	0.66742	0.66732	1.0	13110	0	-0.14517
CXCL16	6	0.96268	0.96297	0.999999	19360	1	-0.30003	0.9084	0.9085	1.0	18011	0	-0.30003
RGS12	6	0.96271	0.96298	0.999999	19361	1	-0.075607	0.1829	0.25289	1.0	5024	1	-0.075607
MEOX2	6	0.96271	0.96298	0.999999	19362	1	0.051466	0.49873	0.49882	1.0	9821	1	0.051466
TMEM82	6	0.96274	0.96301	0.999999	19363	1	-0.1562	0.79558	0.79563	1.0	15677	0	-0.1562
PDLIM1	6	0.96276	0.96303	0.999999	19364	1	-0.10749	0.32251	0.3498	1.0	6935	1	-0.10749
RNF144A	6	0.96283	0.96309	0.999999	19365	1	-0.14962	0.23277	0.28559	1.0	5700	1	-0.14962
BTBD10	6	0.96298	0.96323	0.999999	19366	1	0.5965	0.00035566	0.0013959	0.586238	46	4	0.5965
SRPX	6	0.96303	0.96328	0.999999	19367	1	0.27512	0.095381	0.15941	0.982842	3239	2	0.27512
THNSL2	6	0.96304	0.96329	0.999999	19368	1	0.023104	0.50953	0.50943	1.0	10023	1	0.023104
hsa-mir-106b	4	0.96307	0.96302	0.999999	19369	0	-0.17469	0.48592	0.48565	1.0	9589	0	-0.17469
RNF32	6	0.96307	0.96332	0.999999	19370	1	-0.029825	0.13109	0.20947	0.993158	4201	1	-0.029825
hsa-mir-4637	3	0.96315	0.96329	0.999999	19371	0	0.34276	0.24257	0.24426	0.999388	5833	1	0.34276
PITX3	6	0.96315	0.96338	0.999999	19372	1	-0.18275	0.78081	0.78091	1.0	15388	0	-0.18275
USP42	6	0.96324	0.96347	0.999999	19373	1	-0.19865	0.51721	0.51705	1.0	10170	1	-0.19865
C9orf66	6	0.96332	0.96355	0.999999	19374	1	-0.023464	0.37915	0.39378	1.0	7777	1	-0.023464
CMTR1	2	0.96336	0.96353	0.999999	19375	0	0.40568	0.11133	0.11438	0.966132	3648	1	0.40568
USP29	6	0.96343	0.96364	0.999999	19376	1	-0.33033	0.20153	0.26498	1.0	5288	1	-0.33033
KCNS2	6	0.96347	0.96369	0.999999	19377	1	0.06028	0.056226	0.1044	0.964524	2165	2	0.06028
OLR1	6	0.9635	0.96371	0.999999	19378	1	-0.23247	0.58613	0.58623	1.0	11509	0	-0.23247
CEL	6	0.96354	0.96374	0.999999	19379	1	0.12855	0.25238	0.29905	1.0	5959	1	0.12855
PLD5	6	0.96357	0.96377	0.999999	19380	1	0.010526	0.58643	0.58653	1.0	11520	0	0.010526
SLC13A5	6	0.96361	0.96381	0.999999	19381	1	0.072829	0.37415	0.38978	1.0	7702	1	0.072829
SLC38A4	6	0.96364	0.96384	0.999999	19382	1	0.27375	0.013691	0.035286	0.891547	789	3	0.27375
MIIP	6	0.96365	0.96384	0.999999	19383	1	-0.14407	0.72854	0.72864	1.0	14390	0	-0.14407
ACE2	6	0.96367	0.96387	0.999999	19384	1	-0.09042	0.3754	0.39074	1.0	7722	1	-0.09042
FYCO1	6	0.96375	0.96395	0.999999	19385	1	-0.10584	0.45744	0.4603	1.0	9093	1	-0.10584
RABEP2	6	0.96376	0.96395	0.999999	19386	1	-0.2942	0.93266	0.93279	1.0	18548	0	-0.2942
SLITRK4	6	0.96379	0.96397	0.999999	19387	1	0.075032	0.096497	0.16094	0.98319	3270	2	0.075032
MSANTD1	6	0.96379	0.96398	0.999999	19388	1	0.2218	0.055874	0.10392	0.964524	2154	2	0.2218
MRGPRX2	6	0.96391	0.96408	0.999999	19389	1	0.33697	0.0075453	0.020776	0.87362	478	3	0.33697
PARP9	6	0.96393	0.9641	0.999999	19390	1	0.059441	0.0050626	0.014739	0.831015	360	1	0.059441
INHBA	6	0.96394	0.96411	0.999999	19391	1	0.046112	0.57756	0.5775	1.0	11328	0	0.046112
ZNF225	6	0.96399	0.96415	0.999999	19392	1	-0.1721	0.87369	0.87368	1.0	17323	0	-0.1721
ZDHHC1	6	0.96401	0.96417	0.999999	19393	1	0.086353	0.49597	0.49619	1.0	9758	1	0.086353
NCF2	6	0.96402	0.96418	0.999999	19394	1	-0.066918	0.30555	0.33723	1.0	6671	1	-0.066918
GPR133	6	0.96409	0.96423	0.999999	19395	1	0.0055426	0.20715	0.26866	1.0	5363	1	0.0055426
MT4	6	0.96419	0.96434	0.999999	19396	1	-0.074035	0.24443	0.2935	1.0	5857	1	-0.074035
hsa-mir-3152	4	0.96426	0.96423	0.999999	19397	0	0.1082	0.17031	0.19382	0.991113	4881	1	0.1082
GALR2	6	0.96426	0.9644	0.999999	19398	1	0.2604	0.00079328	0.0029561	0.664712	87	3	0.2604
FXR2	6	0.96427	0.96441	0.999999	19399	1	-0.28169	0.4187	0.4265	1.0	8444	1	-0.28169
CCDC126	6	0.96429	0.96442	0.999999	19400	1	0.22396	0.12466	0.20045	0.991113	4020	1	0.22396
CD79B	6	0.96429	0.96443	0.999999	19401	1	0.45622	0.0034495	0.010808	0.763139	284	3	0.45622
hsa-mir-153-2	3	0.96434	0.96447	0.999999	19402	0	0.12885	0.53766	0.53761	1.0	10562	0	0.12885
IL2RA	6	0.9644	0.96453	0.999999	19403	1	-0.16242	0.83376	0.83368	1.0	16458	0	-0.16242
SDC4	6	0.96442	0.96455	0.999999	19404	1	0.39159	0.015772	0.04016	0.903295	883	2	0.39159
EXPH5	6	0.96443	0.96456	0.999999	19405	1	0.174	0.46359	0.46596	1.0	9196	1	0.174
TOX	6	0.96445	0.96458	0.999999	19406	1	-0.080523	0.61788	0.61781	1.0	12150	0	-0.080523
OR6A2	6	0.96456	0.96469	0.999999	19407	1	-0.1093	0.70666	0.70672	1.0	13928	0	-0.1093
CTRL	6	0.9647	0.96481	0.999999	19408	1	0.3372	0.022908	0.056521	0.924821	1207	2	0.3372
EPHA8	6	0.96472	0.96484	0.999999	19409	1	0.03913	0.12364	0.19907	0.991113	3985	1	0.03913
GHITM	6	0.96477	0.96488	0.999999	19410	1	-0.02148	0.48166	0.48261	1.0	9519	1	-0.02148
ATP5G3	6	0.96477	0.96488	0.999999	19411	1	0.36358	0.018284	0.0459	0.921131	988	3	0.36358
NFIC	6	0.96481	0.96491	0.999999	19412	1	0.090339	0.38683	0.40005	1.0	7902	1	0.090339
CLCN2	6	0.96487	0.96497	0.999999	19413	1	0.14548	0.070873	0.12513	0.967493	2592	1	0.14548
RAB3C	6	0.96492	0.96502	0.999999	19414	1	0.39414	0.00462	0.013657	0.822292	337	3	0.39414
GLB1L2	5	0.965	0.96512	0.999999	19415	0	-0.20796	0.69692	0.69713	1.0	13729	0	-0.20796
RPS6KA1	6	0.96502	0.96511	0.999999	19416	1	-0.063673	0.50159	0.50159	1.0	9876	1	-0.063673
AMMECR1	6	0.96509	0.96518	0.999999	19417	1	0.16661	0.048105	0.092877	0.964211	1931	2	0.16661
CLDN24	6	0.96518	0.96526	0.999999	19418	1	0.044331	0.062954	0.11387	0.965933	2380	2	0.044331
APOA1	6	0.96518	0.96526	0.999999	19419	1	-0.19281	0.20523	0.26739	1.0	5338	1	-0.19281
WDR72	6	0.96529	0.96535	0.999999	19420	1	-0.14976	0.82469	0.82465	1.0	16282	0	-0.14976
PAX7	6	0.96529	0.96536	0.999999	19421	1	0.019641	0.54702	0.54691	1.0	10739	0	0.019641
PGLYRP4	6	0.96529	0.96536	0.999999	19422	1	0.42877	0.0063606	0.017883	0.855105	423	3	0.42877
KCNMB3	6	0.96531	0.96537	0.999999	19423	1	0.27249	0.078651	0.13601	0.973626	2798	2	0.27249
ZDHHC18	6	0.96536	0.96542	0.999999	19424	1	-0.15352	0.5865	0.58662	1.0	11522	0	-0.15352
SERPINB5	6	0.96537	0.96543	0.999999	19425	1	0.066629	0.5047	0.50467	1.0	9933	1	0.066629
hsa-mir-4714	4	0.96543	0.96537	0.999999	19426	0	-0.24004	0.31315	0.31583	1.0	6794	1	-0.24004
CYR61	6	0.96543	0.9655	0.999999	19427	1	-0.064471	0.87551	0.87549	1.0	17362	0	-0.064471
WISP1	6	0.96544	0.9655	0.999999	19428	1	-0.21882	0.27513	0.31519	1.0	6243	1	-0.21882
hsa-mir-5002	4	0.96545	0.96539	0.999999	19429	0	-0.13152	0.34253	0.34308	1.0	7235	1	-0.13152
CCR9	6	0.9655	0.96556	0.999999	19430	1	-0.1632	0.68151	0.68141	1.0	13403	0	-0.1632
CYP2C9	4	0.9655	0.96544	0.999999	19431	0	0.20507	0.05227	0.09128	0.964211	2057	2	0.20507
HOXA4	6	0.96554	0.96559	0.999999	19432	1	-0.030492	0.38906	0.40192	1.0	7940	1	-0.030492
LNP1	6	0.96561	0.96567	0.999999	19433	1	0.11877	0.57323	0.57311	1.0	11249	0	0.11877
BCL2L15	6	0.96563	0.96568	0.999999	19434	1	-0.11067	0.49862	0.49871	1.0	9817	1	-0.11067
ZNF397	5	0.96564	0.96575	0.999999	19435	0	-0.070991	0.45336	0.45402	1.0	9014	1	-0.070991
ZFP92	6	0.96582	0.96586	0.999999	19436	1	0.30776	0.54941	0.54931	1.0	10787	0	0.30776
FAM214A	6	0.96589	0.96593	0.999999	19437	1	-0.23077	0.44003	0.4449	1.0	8794	1	-0.23077
HTRA1	6	0.96591	0.96595	0.999999	19438	1	0.058295	0.27351	0.31406	1.0	6223	1	0.058295
OR10S1	6	0.96592	0.96597	0.999999	19439	1	-0.16354	0.68554	0.68541	1.0	13475	0	-0.16354
FAM20C	6	0.96598	0.96603	0.999999	19440	1	0.18566	0.022426	0.055427	0.923772	1187	3	0.18566
ANKEF1	6	0.96602	0.96608	0.999999	19441	1	0.13356	0.034842	0.074064	0.940258	1569	1	0.13356
LDOC1L	6	0.96609	0.96615	0.999999	19442	1	0.53471	0.00041674	0.001619	0.613601	50	4	0.53471
FAM3D	6	0.96615	0.96621	0.999999	19443	1	-0.084009	0.45377	0.45705	1.0	9021	1	-0.084009
GPER	4	0.96617	0.96612	0.999999	19444	0	-0.15769	0.81221	0.81202	1.0	16021	0	-0.15769
hsa-mir-924	4	0.96618	0.96613	0.999999	19445	0	0.40429	0.031132	0.057375	0.925277	1456	2	0.40429
PXK	6	0.96623	0.96628	0.999999	19446	1	0.11879	0.21341	0.27269	1.0	5436	1	0.11879
PAK1	6	0.96624	0.96629	0.999999	19447	1	-0.12848	0.28718	0.32385	1.0	6412	1	-0.12848
MB21D2	6	0.96631	0.96636	0.999999	19448	1	-0.21964	0.77057	0.77066	1.0	15198	0	-0.21964
SPTLC2	6	0.96637	0.96641	0.999999	19449	1	0.18709	0.040193	0.081679	0.951256	1719	2	0.18709
FAM19A1	6	0.96641	0.96646	0.999999	19450	1	-0.076063	0.43793	0.44303	1.0	8756	1	-0.076063
PCM1	6	0.96644	0.96649	0.999999	19451	1	-0.1661	0.79339	0.79349	1.0	15634	0	-0.1661
BTN2A1	6	0.96644	0.96649	0.999999	19452	1	-0.25157	0.75746	0.75755	1.0	14938	0	-0.25157
FOXK1	6	0.96652	0.96657	0.999999	19453	1	-0.26082	0.93944	0.93949	1.0	18693	0	-0.26082
PCDHGA7	2	0.96652	0.9667	0.999999	19454	0	0.23452	0.28334	0.28323	1.0	6360	0	0.23452
NHS	6	0.96654	0.96659	0.999999	19455	1	0.12701	0.038287	0.078971	0.946152	1666	2	0.12701
CST9	6	0.96655	0.96659	0.999999	19456	1	-0.15267	0.59823	0.59832	1.0	11752	0	-0.15267
ELOF1	6	0.96657	0.96661	0.999999	19457	1	-0.066067	0.84036	0.8403	1.0	16603	0	-0.066067
ZNF667	6	0.9666	0.96664	0.999999	19458	1	-0.09245	0.13225	0.21112	0.993849	4229	2	-0.09245
FAM118A	6	0.96667	0.96671	0.999999	19459	1	-0.12195	0.079395	0.13703	0.973626	2818	2	-0.12195
GPATCH2L	6	0.96679	0.96684	0.999999	19460	1	0.035432	0.38098	0.39524	1.0	7807	1	0.035432
PDHA2	6	0.9668	0.96684	0.999999	19461	1	0.23743	0.033591	0.072256	0.940258	1533	2	0.23743
SCN3B	6	0.96683	0.96687	0.999999	19462	1	-0.36417	0.14342	0.22683	0.993849	4516	2	-0.36417
KCNQ4	6	0.96689	0.96692	0.999999	19463	1	0.0466	0.7287	0.72878	1.0	14393	0	0.0466
CDON	6	0.96696	0.96698	0.999999	19464	1	0.083189	0.28027	0.31888	1.0	6311	1	0.083189
YOD1	6	0.96697	0.967	0.999999	19465	1	-0.075287	0.47999	0.48104	1.0	9491	1	-0.075287
TTBK1	6	0.967	0.96702	0.999999	19466	1	-0.21601	0.85936	0.8593	1.0	17041	0	-0.21601
UNC13A	6	0.96701	0.96703	0.999999	19467	1	0.047513	0.18833	0.25637	1.0	5108	1	0.047513
DDT	2	0.96703	0.96722	0.999999	19468	0	0.29167	0.18352	0.18345	0.990903	5033	1	0.29167
MYL5	6	0.96713	0.96715	0.999999	19469	1	-0.20648	0.2694	0.31113	1.0	6177	1	-0.20648
QPCTL	6	0.96721	0.96725	0.999999	19470	1	0.11023	0.061187	0.11136	0.964524	2326	2	0.11023
XKRX	6	0.96724	0.96727	0.999999	19471	1	0.1679	0.070811	0.12505	0.967493	2589	2	0.1679
B3GALTL	6	0.96724	0.96728	0.999999	19472	1	-0.24542	0.2156	0.27413	1.0	5466	1	-0.24542
SLC38A3	6	0.96726	0.9673	0.999999	19473	1	-0.079099	0.77035	0.77045	1.0	15194	0	-0.079099
HEMGN	6	0.9673	0.96734	0.999999	19474	1	-0.11931	0.15335	0.23413	0.997026	4661	1	-0.11931
hsa-mir-4502	4	0.96733	0.96726	0.999999	19475	0	-0.069653	0.37626	0.37584	1.0	7735	1	-0.069653
hsa-mir-570	4	0.96735	0.96728	0.999999	19476	0	0.14233	0.18799	0.20803	0.991605	5102	1	0.14233
QRICH1	6	0.96741	0.96746	0.999999	19477	1	-0.21466	0.87078	0.8708	1.0	17268	0	-0.21466
RAB39A	6	0.96742	0.96747	0.999999	19478	1	0.22323	0.0062691	0.017658	0.854352	418	2	0.22323
LRRC8A	6	0.96744	0.96749	0.999999	19479	1	-0.26815	0.54827	0.54814	1.0	10762	0	-0.26815
RAPGEF2	6	0.9675	0.96754	0.999999	19480	0	-0.064101	0.3638	0.38159	1.0	7556	1	-0.064101
hsa-mir-889	4	0.96751	0.96743	0.999999	19481	0	-0.0087174	0.23476	0.24663	1.0	5728	1	-0.0087174
MAPK3	6	0.96752	0.96755	0.999999	19482	0	-0.15092	0.097155	0.16187	0.98319	3283	1	-0.15092
hsa-mir-4778	4	0.96767	0.96762	0.999999	19483	0	-0.10196	0.041055	0.07344	0.940258	1743	1	-0.10196
GSTO1	6	0.96768	0.96773	0.999999	19484	0	-0.068374	0.037535	0.077893	0.942271	1653	2	-0.068374
FCRL2	6	0.96769	0.96773	0.999999	19485	0	0.060793	0.61724	0.6172	1.0	12132	0	0.060793
SHROOM2	6	0.96771	0.96775	0.999999	19486	0	0.094566	0.079703	0.13745	0.973626	2824	2	0.094566
CLEC2A	6	0.96772	0.96776	0.999999	19487	0	-0.06982	0.32039	0.34821	1.0	6910	1	-0.06982
MKKS	6	0.96777	0.96781	0.999999	19488	0	0.028678	0.49285	0.49321	1.0	9701	1	0.028678
LCP2	6	0.96778	0.96782	0.999999	19489	0	0.035478	0.67824	0.67817	1.0	13334	0	0.035478
PADI6	6	0.96779	0.96783	0.999999	19490	0	0.087337	0.071097	0.12545	0.967493	2601	2	0.087337
ODF1	6	0.96782	0.96786	0.999999	19491	0	0.12803	0.49824	0.49835	1.0	9808	1	0.12803
BPIFC	6	0.96783	0.96787	0.999999	19492	0	0.062528	0.089941	0.15176	0.980258	3095	1	0.062528
YES1	6	0.96787	0.96792	0.999999	19493	0	-0.11519	0.78727	0.7874	1.0	15508	0	-0.11519
SDPR	6	0.96794	0.96798	0.999999	19494	0	-0.31135	0.44241	0.44698	1.0	8838	1	-0.31135
RGS10	6	0.96796	0.968	0.999999	19495	0	0.22916	0.13715	0.218	0.993849	4350	2	0.22916
GALNT10	6	0.968	0.96804	0.999999	19496	0	-0.20042	0.55411	0.55406	1.0	10882	0	-0.20042
EIF1AY	6	0.96814	0.96818	0.999999	19497	0	-0.18219	0.8417	0.84166	1.0	16635	0	-0.18219
RBMXL2	6	0.96816	0.9682	0.999999	19498	0	-0.09442	0.09492	0.15874	0.982247	3226	2	-0.09442
PAFAH1B2	6	0.96821	0.96825	0.999999	19499	0	0.00041087	0.058973	0.10826	0.964524	2259	2	0.00041087
CAPN7	6	0.96829	0.96832	0.999999	19500	0	0.28762	0.039583	0.080828	0.949482	1703	1	0.28762
OR2AK2	6	0.96829	0.96832	0.999999	19501	0	-0.11532	0.71194	0.71201	1.0	14033	0	-0.11532
SMIM21	6	0.96832	0.96835	0.999999	19502	0	0.13387	0.004447	0.013246	0.818985	329	2	0.13387
EPHA1	6	0.96834	0.96837	0.999999	19503	0	0.33141	0.013602	0.035074	0.890557	785	3	0.33141
KEAP1	6	0.96835	0.96838	0.999999	19504	0	0.072839	0.070882	0.12514	0.967493	2594	2	0.072839
LRRC73	6	0.96838	0.96841	0.999999	19505	0	0.093132	0.50679	0.50672	1.0	9971	1	0.093132
LMAN1	6	0.96839	0.96842	0.999999	19506	0	-0.092178	0.070146	0.12407	0.967493	2571	2	-0.092178
EVL	6	0.96846	0.96848	0.999999	19507	0	-0.21034	0.70316	0.70321	1.0	13865	0	-0.21034
HIF1A	6	0.96848	0.96851	0.999999	19508	0	0.11961	0.067946	0.12093	0.967493	2515	2	0.11961
KIR2DL3	5	0.96852	0.96862	0.999999	19509	0	-0.21212	0.59976	0.6004	1.0	11781	0	-0.21212
CDY2A	1	0.9686	0.96874	0.999999	19510	0	0.67547	0.031397	0.03129	0.889084	1465	1	0.67547
MUC4	6	0.96868	0.96872	0.999999	19511	0	0.12438	0.089139	0.15066	0.979774	3073	2	0.12438
PRM3	6	0.96872	0.96875	0.999999	19512	0	-0.19322	0.78229	0.78238	1.0	15415	0	-0.19322
hsa-mir-6511b-1	1	0.96883	0.96896	0.999999	19513	0	0.87303	0.031165	0.031057	0.889084	1459	1	0.87303
C20orf202	6	0.96892	0.96895	0.999999	19514	0	0.32544	0.09446	0.15803	0.981025	3216	2	0.32544
HS3ST5	6	0.96893	0.96896	0.999999	19515	0	-0.38665	0.98003	0.98019	1.0	19668	0	-0.38665
ARMCX3	6	0.96901	0.96904	0.999999	19516	0	-0.012642	0.44928	0.45311	1.0	8944	1	-0.012642
MAGEB2	6	0.96902	0.96905	0.999999	19517	0	-0.2266	0.45901	0.46171	1.0	9120	1	-0.2266
ALG3	6	0.96902	0.96905	0.999999	19518	0	0.48031	0.0013322	0.004825	0.687176	140	4	0.48031
FCER1G	6	0.96904	0.96907	0.999999	19519	0	-0.1451	0.86523	0.86516	1.0	17167	0	-0.1451
ANKMY1	6	0.96907	0.9691	0.999999	19520	0	-0.030502	0.32808	0.354	1.0	7020	1	-0.030502
PLXND1	6	0.96915	0.9692	0.999999	19521	0	0.10755	0.06695	0.1195	0.966691	2493	2	0.10755
IL12B	6	0.96919	0.96924	0.999999	19522	0	0.25305	0.051003	0.096999	0.964524	2020	2	0.25305
INPP5F	6	0.9693	0.96935	0.999999	19523	0	-0.13299	0.44061	0.44541	1.0	8804	1	-0.13299
ZBTB37	6	0.96935	0.9694	0.999999	19524	0	0.051385	0.11619	0.18864	0.991113	3788	1	0.051385
ODF4	6	0.96938	0.96943	0.999999	19525	0	-0.086897	0.41627	0.42442	1.0	8398	1	-0.086897
HTR2A	6	0.9694	0.96945	0.999999	19526	0	-0.27649	0.61754	0.6175	1.0	12141	0	-0.27649
C1QL2	6	0.96948	0.96954	0.999999	19527	0	0.047478	0.1299	0.20783	0.991605	4167	2	0.047478
ZNF140	6	0.96954	0.9696	0.999999	19528	0	-0.041445	0.14325	0.2266	0.993849	4514	1	-0.041445
ACSL3	6	0.96957	0.96963	0.999999	19529	0	0.41612	0.011892	0.031057	0.889084	694	3	0.41612
CECR1	6	0.96962	0.96968	0.999999	19530	0	-0.23598	0.75996	0.76005	1.0	14987	0	-0.23598
ANKS4B	6	0.96963	0.96969	0.999999	19531	0	0.49701	0.0020702	0.007328	0.713689	206	3	0.49701
RBAK	2	0.96963	0.96979	0.999999	19532	0	0.46955	0.076864	0.082355	0.952423	2754	1	0.46955
OR5R1	6	0.96963	0.9697	0.999999	19533	0	-0.13861	0.52524	0.52505	1.0	10314	0	-0.13861
IFNA5	6	0.96967	0.96973	0.999999	19534	0	-0.021668	0.013407	0.034606	0.890557	775	2	-0.021668
ACRV1	6	0.96991	0.96995	0.999999	19535	0	-0.041328	0.54258	0.54243	1.0	10652	0	-0.041328
HSDL1	6	0.96992	0.96996	0.999999	19536	0	0.10638	0.0084028	0.02282	0.879538	524	3	0.10638
PNPLA4	6	0.96997	0.97001	0.999999	19537	0	0.11489	0.3846	0.3982	1.0	7864	1	0.11489
DNAH1	6	0.97	0.97003	0.999999	19538	0	-0.0056969	0.0036661	0.011327	0.779869	294	2	-0.0056969
GABRA3	6	0.97001	0.97004	0.999999	19539	0	0.16366	0.10947	0.1791	0.990903	3596	2	0.16366
STEAP1	6	0.97001	0.97005	0.999999	19540	0	-0.027672	0.30941	0.34006	1.0	6729	1	-0.027672
TOR4A	6	0.97001	0.97005	0.999999	19541	0	-0.20884	0.82276	0.82271	1.0	16238	0	-0.20884
RAB7L1	6	0.97009	0.97013	0.999999	19542	0	0.20789	0.020613	0.051303	0.921995	1102	3	0.20789
C1QA	6	0.97012	0.97016	0.999999	19543	0	-0.15893	0.082215	0.14096	0.973626	2895	2	-0.15893
RAPSN	6	0.9702	0.97023	0.999999	19544	0	0.072428	0.051276	0.097416	0.964524	2028	1	0.072428
RFX3	6	0.97033	0.97036	0.999999	19545	0	-0.04938	0.29418	0.32889	1.0	6505	1	-0.04938
PUM2	6	0.97048	0.97053	0.999999	19546	0	0.1012	0.19763	0.26242	1.0	5231	1	0.1012
BOD1L2	6	0.97054	0.97059	0.999999	19547	0	-0.11968	0.91251	0.91266	1.0	18106	0	-0.11968
N4BP1	6	0.97056	0.97062	0.999999	19548	0	-0.083937	0.48184	0.48278	1.0	9523	1	-0.083937
GORASP2	6	0.97059	0.97065	0.999999	19549	0	0.34855	0.014174	0.036407	0.892144	811	2	0.34855
APOA5	6	0.97062	0.97068	0.999999	19550	0	-0.01403	0.2818	0.31996	1.0	6335	1	-0.01403
R3HDML	6	0.97064	0.9707	0.999999	19551	0	-0.10569	0.59397	0.59404	1.0	11662	0	-0.10569
EVI5L	6	0.97066	0.97071	0.999999	19552	0	0.014613	0.16781	0.24331	0.999388	4845	1	0.014613
PIDD	6	0.97066	0.97072	0.999999	19553	0	-0.076524	0.4509	0.45454	1.0	8976	1	-0.076524
CACNA1H	6	0.97068	0.97074	0.999999	19554	0	-0.27551	0.54443	0.54432	1.0	10689	0	-0.27551
DYNLRB2	6	0.9708	0.97086	0.999999	19555	0	-0.010515	0.27442	0.31469	1.0	6235	1	-0.010515
SCUBE2	6	0.97081	0.97086	0.999999	19556	0	-0.19137	0.72654	0.72665	1.0	14349	0	-0.19137
IL5RA	6	0.97089	0.97095	0.999999	19557	0	0.052526	0.15545	0.23542	0.997508	4689	1	0.052526
NT5DC2	6	0.9709	0.97096	0.999999	19558	0	0.093078	0.33048	0.35584	1.0	7060	1	0.093078
IFIT3	6	0.97091	0.97097	0.999999	19559	0	-0.31696	0.074645	0.13042	0.970773	2697	1	-0.31696
JRKL	6	0.97093	0.97099	0.999999	19560	0	-0.20341	0.81691	0.81681	1.0	16109	0	-0.20341
KCNA1	6	0.97093	0.971	0.999999	19561	0	0.0036577	0.82383	0.82378	1.0	16263	0	0.0036577
RPRD1A	6	0.97094	0.971	0.999999	19562	0	-0.080194	0.50736	0.50729	1.0	9981	1	-0.080194
JOSD1	6	0.971	0.97106	0.999999	19563	0	-0.088466	0.18281	0.25283	1.0	5022	1	-0.088466
NDRG1	6	0.97101	0.97108	0.999999	19564	0	0.084744	0.081778	0.14032	0.973626	2884	2	0.084744
MAP3K12	6	0.97104	0.9711	0.999999	19565	0	0.2514	0.030182	0.067295	0.937989	1424	2	0.2514
