id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
hsa-mir-5702	4	0.90164	0.90464	0.999999	18187	1	0.83874	0.00091683	0.0027191	0.563515	112	3	0.83874
CLN8	6	0.90188	0.94489	0.999999	18188	1	-0.040281	0.029278	0.068204	0.866073	1574	2	-0.040281
PSG2	6	0.90194	0.94491	0.999999	18189	1	-0.29815	0.84505	0.84501	1.0	16107	0	-0.29815
C7orf34	6	0.90202	0.94494	0.999999	18190	1	0.33997	0.47649	0.47909	1.0	9257	1	0.33997
SPATA7	6	0.90211	0.94496	0.999999	18191	1	-0.0076486	0.071357	0.12722	0.925619	2778	2	-0.0076486
S100A1	6	0.90231	0.94502	0.999999	18192	1	0.19482	0.59936	0.59943	1.0	11500	0	0.19482
METTL25	6	0.90238	0.94504	0.999999	18193	1	-0.22497	0.66053	0.66037	1.0	12649	0	-0.22497
OR11H6	6	0.90286	0.94516	0.999999	18194	1	0.043681	0.55816	0.55811	1.0	10753	0	0.043681
KCNA1	6	0.90289	0.94517	0.999999	18195	1	0.099195	0.55537	0.55533	1.0	10709	0	0.099195
BTNL9	6	0.90313	0.94523	0.999999	18196	1	-0.11394	0.47544	0.47814	1.0	9240	1	-0.11394
SLC41A1	6	0.90325	0.94527	0.999999	18197	1	-0.24179	0.7217	0.72181	1.0	13768	0	-0.24179
HDHD3	6	0.90326	0.94527	0.999999	18198	1	0.28778	0.59929	0.59935	1.0	11498	0	0.28778
SEMA4G	6	0.90338	0.9453	0.999999	18199	1	0.020336	0.0055242	0.016117	0.72816	446	2	0.020336
NCAM1	6	0.90339	0.9453	0.999999	18200	1	0.37324	0.021199	0.052666	0.821386	1272	3	0.37324
hsa-mir-9-1	4	0.90345	0.90607	0.999999	18201	1	0.1673	0.045911	0.081384	0.881477	2052	2	0.1673
hsa-mir-4465	4	0.9035	0.9061	0.999999	18202	1	-0.3146	0.49952	0.49913	1.0	9672	0	-0.3146
NAA11	6	0.90359	0.94535	0.999999	18203	1	-0.19559	0.43282	0.44101	1.0	8577	1	-0.19559
MIEF2	1	0.90369	0.90411	0.999999	18204	0	0.6486	0.096312	0.096345	0.900288	3376	1	0.6486
ZBTB22	6	0.90371	0.94539	0.999999	18205	1	-0.037688	0.03491	0.076245	0.875723	1723	2	-0.037688
SPAG16	6	0.90376	0.9454	0.999999	18206	1	0.53018	0.0015737	0.0056362	0.602489	182	4	0.53018
OR5B21	6	0.90394	0.94544	0.999999	18207	1	-0.19708	0.2241	0.28642	1.0	5627	1	-0.19708
DDX43	6	0.90407	0.94547	0.999999	18208	1	-0.36746	0.859	0.85897	1.0	16381	0	-0.36746
OR14I1	6	0.90409	0.94548	0.999999	18209	1	0.36263	0.0063456	0.018116	0.750245	487	3	0.36263
hsa-mir-4737	4	0.90418	0.90663	0.999999	18210	1	0.13325	0.037957	0.068799	0.86651	1819	1	0.13325
DCAF12L2	6	0.90423	0.94552	0.999999	18211	1	0.17956	0.10798	0.17771	0.965433	3687	2	0.17956
DOCK9	6	0.90427	0.94553	0.999999	18212	1	-0.047883	0.56299	0.56287	1.0	10827	0	-0.047883
C10orf11	6	0.90429	0.94554	0.999999	18213	1	0.24261	0.15013	0.23621	0.998392	4705	2	0.24261
HEPN1	6	0.9043	0.94555	0.999999	18214	1	-0.12597	0.53381	0.53374	1.0	10306	1	-0.12597
RPL3L	6	0.90437	0.94556	0.999999	18215	1	-0.14368	0.46473	0.46863	1.0	9044	1	-0.14368
ZMYND12	6	0.9044	0.94557	0.999999	18216	1	-0.021176	0.65564	0.65548	1.0	12550	0	-0.021176
hsa-mir-4764	4	0.90448	0.90686	0.999999	18217	1	-0.39396	0.39102	0.39072	1.0	7897	1	-0.39396
CCDC96	6	0.90464	0.94563	0.999999	18218	1	-0.15242	0.28659	0.32896	1.0	6449	1	-0.15242
TPPP	6	0.90473	0.94566	0.999999	18219	1	-0.017427	0.44447	0.45089	1.0	8746	1	-0.017427
hsa-mir-4328	4	0.90487	0.90718	0.999999	18220	1	0.34242	0.010072	0.023237	0.77565	683	2	0.34242
MAS1	6	0.90494	0.94571	0.999999	18221	1	0.12618	0.09758	0.16337	0.961906	3408	2	0.12618
SSX2B	2	0.90497	0.9049	0.999999	18222	0	0.39799	0.082234	0.08802	0.889488	3052	1	0.39799
CCAR2	6	0.90515	0.94576	0.999999	18223	1	0.010715	0.079753	0.13878	0.935644	2990	2	0.010715
OR1L4	6	0.90526	0.9458	0.999999	18224	1	0.24369	0.01714	0.043379	0.810294	1049	3	0.24369
PCDHGB4	2	0.90533	0.90526	0.999999	18225	0	-0.016798	0.51068	0.51076	1.0	9872	0	-0.016798
A1CF	6	0.90546	0.94585	0.999999	18226	1	-0.13129	0.05241	0.10081	0.908191	2234	1	-0.13129
hsa-mir-4486	4	0.9057	0.90787	0.999999	18227	1	-0.015471	0.2605	0.27083	1.0	6096	1	-0.015471
FOXF1	6	0.90572	0.94591	0.999999	18228	1	-0.068155	0.57429	0.57417	1.0	11030	0	-0.068155
NIN	6	0.90577	0.94593	0.999999	18229	1	-0.17326	0.64282	0.64267	1.0	12329	0	-0.17326
MLF1IP	6	0.90578	0.94593	0.999999	18230	1	0.12283	0.52679	0.52664	1.0	10160	1	0.12283
hsa-mir-6774	4	0.90589	0.90802	0.999999	18231	1	0.18111	0.070902	0.12083	0.923096	2761	2	0.18111
INPP5D	6	0.90592	0.94597	0.999999	18232	1	-0.23464	0.37321	0.39277	1.0	7628	1	-0.23464
PRM3	6	0.90604	0.946	0.999999	18233	1	-0.24677	0.78449	0.78462	1.0	14930	0	-0.24677
hsa-mir-559	4	0.90606	0.90816	0.999999	18234	1	-0.016401	0.0088126	0.021122	0.767002	619	1	-0.016401
CDON	6	0.90611	0.94602	0.999999	18235	1	0.40367	0.030674	0.070181	0.869108	1611	2	0.40367
AGBL4	6	0.90616	0.94603	0.999999	18236	1	-0.059148	0.13334	0.21294	0.990006	4282	2	-0.059148
C6orf141	6	0.90623	0.94606	0.999999	18237	1	-0.065824	0.28258	0.32612	1.0	6399	1	-0.065824
hsa-mir-1287	4	0.90627	0.90834	0.999999	18238	1	-0.1257	0.4023	0.40208	1.0	8073	0	-0.1257
GYPC	6	0.90633	0.94608	0.999999	18239	1	-0.030922	0.51567	0.51583	1.0	9950	1	-0.030922
OR10Z1	6	0.90641	0.94611	0.999999	18240	1	-0.36971	0.81228	0.81212	1.0	15484	0	-0.36971
TAP2	6	0.90651	0.94614	0.999999	18241	1	0.01759	0.6145	0.61445	1.0	11803	0	0.01759
KATNAL2	6	0.90668	0.94619	0.999999	18242	1	-0.16619	0.26019	0.31057	1.0	6092	1	-0.16619
PYGO1	6	0.90672	0.9462	0.999999	18243	1	-0.0058669	0.3621	0.38423	1.0	7463	1	-0.0058669
SPATA12	6	0.90673	0.9462	0.999999	18244	1	0.24535	0.03836	0.081123	0.881254	1830	2	0.24535
ELSPBP1	6	0.90673	0.9462	0.999999	18245	1	0.43459	0.12197	0.19716	0.979539	4018	2	0.43459
hsa-mir-4303	4	0.90703	0.90895	0.999999	18246	1	-0.11289	0.52767	0.52731	1.0	10175	0	-0.11289
C19orf77	6	0.90703	0.94627	0.999999	18247	1	0.30972	0.0027185	0.0093758	0.656625	284	3	0.30972
PLA2G5	6	0.90707	0.94628	0.999999	18248	1	0.22847	0.34773	0.37337	1.0	7255	1	0.22847
KLF11	6	0.90719	0.94631	0.999999	18249	1	0.24626	0.49891	0.49975	1.0	9662	1	0.24626
SPHKAP	6	0.90736	0.94635	0.999999	18250	1	0.19685	0.42834	0.43724	1.0	8516	1	0.19685
PSMD5	6	0.90752	0.94639	0.999999	18251	1	-0.23469	0.31338	0.34797	1.0	6799	1	-0.23469
ULK1	6	0.90754	0.9464	0.999999	18252	1	-0.11601	0.05171	0.099835	0.906894	2220	2	-0.11601
PRUNE2	6	0.90771	0.94644	0.999999	18253	1	0.13264	0.06738	0.12162	0.923874	2656	1	0.13264
RAPGEF5	6	0.908	0.94652	0.999999	18254	1	-0.14998	0.58029	0.58034	1.0	11150	0	-0.14998
hsa-mir-3667	4	0.90805	0.90978	0.999999	18255	1	-0.26244	0.66405	0.66384	1.0	12706	0	-0.26244
ANKRD30A	6	0.90807	0.94656	0.999999	18256	1	0.31146	0.0075263	0.020972	0.767002	551	3	0.31146
OR52B4	6	0.90812	0.94657	0.999999	18257	1	-0.062044	0.007522	0.020957	0.767002	550	1	-0.062044
NT5C1B	3	0.90816	0.90822	0.999999	18258	0	0.1386	0.406	0.40594	1.0	8134	0	0.1386
SPSB1	6	0.90826	0.94661	0.999999	18259	1	0.050689	0.0083918	0.023024	0.77565	592	1	0.050689
OR56B4	6	0.90832	0.94663	0.999999	18260	1	-0.29216	0.77362	0.77376	1.0	14723	0	-0.29216
NDUFS6	6	0.90844	0.94666	0.999999	18261	1	0.0097312	0.55811	0.55806	1.0	10751	0	0.0097312
PCDHA5	2	0.90858	0.90855	0.999999	18262	0	0.024832	0.44924	0.44926	1.0	8813	0	0.024832
hsa-mir-8087	4	0.90878	0.9104	0.999999	18263	1	0.3634	0.017956	0.036356	0.802975	1086	2	0.3634
PATE3	6	0.90882	0.94676	0.999999	18264	1	0.21393	0.00043772	0.001706	0.547157	62	2	0.21393
hsa-mir-5007	4	0.90883	0.91043	0.999999	18265	1	-0.32392	0.86343	0.86319	1.0	16464	0	-0.32392
PPARGC1A	6	0.90884	0.94677	0.999999	18266	1	-0.15839	0.10685	0.17615	0.964344	3658	2	-0.15839
TMEM232	6	0.90886	0.94677	0.999999	18267	1	0.044932	0.4791	0.48143	1.0	9314	1	0.044932
ADAMTS19	6	0.90913	0.94684	0.999999	18268	1	0.1433	0.095651	0.16075	0.959707	3363	2	0.1433
MTHFSD	6	0.90927	0.94687	0.999999	18269	1	-0.058025	0.73363	0.7337	1.0	13972	0	-0.058025
HIF1A	6	0.90927	0.94688	0.999999	18270	1	-0.0095275	0.11614	0.18916	0.974822	3881	2	-0.0095275
PI3	6	0.90946	0.94692	0.999999	18271	1	-0.063883	0.037789	0.08031	0.878764	1813	2	-0.063883
hsa-mir-6802	4	0.90961	0.91108	0.999999	18272	1	-0.28902	0.49406	0.49374	1.0	9581	0	-0.28902
TRIM27	6	0.90964	0.94697	0.999999	18273	1	0.28235	0.031247	0.070995	0.871611	1624	2	0.28235
MAST3	6	0.90977	0.94701	0.999999	18274	1	-0.15599	0.68321	0.6831	1.0	13062	0	-0.15599
NAGA	6	0.9099	0.94704	0.999999	18275	1	-0.044187	0.018122	0.045645	0.816093	1098	2	-0.044187
RHD	6	0.90994	0.94705	0.999999	18276	1	-0.21304	0.62218	0.62216	1.0	11948	0	-0.21304
FGFR4	6	0.91005	0.94709	0.999999	18277	1	0.14944	0.090885	0.15415	0.955145	3245	2	0.14944
NOXA1	6	0.91007	0.94709	0.999999	18278	1	-0.1253	0.52787	0.52773	1.0	10177	1	-0.1253
STK17A	6	0.91036	0.94717	0.999999	18279	1	-0.15373	0.36943	0.38983	1.0	7576	1	-0.15373
SPPL3	6	0.9104	0.94718	0.999999	18280	1	0.0072481	0.12504	0.20142	0.982883	4086	2	0.0072481
hsa-mir-523	2	0.91043	0.91037	0.999999	18281	0	0.85528	0.0067103	0.012863	0.697406	509	1	0.85528
EXT2	6	0.91047	0.9472	0.999999	18282	1	-0.13829	0.47916	0.48149	1.0	9316	1	-0.13829
SPTLC3	6	0.91051	0.94721	0.999999	18283	1	0.086122	0.28792	0.32988	1.0	6464	1	0.086122
PKHD1	6	0.91077	0.94728	0.999999	18284	1	-0.33447	0.7295	0.7296	1.0	13903	0	-0.33447
JAKMIP1	6	0.9108	0.94729	0.999999	18285	1	-0.31606	0.77444	0.77453	1.0	14739	0	-0.31606
ACP6	6	0.91081	0.9473	0.999999	18286	1	0.19245	0.099112	0.16552	0.961906	3439	2	0.19245
LOC100653515	6	0.91093	0.94733	0.999999	18287	1	0.31607	0.058082	0.10868	0.911042	2391	2	0.31607
MECP2	6	0.911	0.94735	0.999999	18288	1	0.020418	0.1015	0.16882	0.961906	3514	1	0.020418
RNF187	6	0.91101	0.94736	0.999999	18289	1	0.19018	0.46531	0.46916	1.0	9055	1	0.19018
SPTBN5	6	0.91105	0.94737	0.999999	18290	1	-0.14106	0.74353	0.74364	1.0	14155	0	-0.14106
CNIH	2	0.91106	0.91103	0.999999	18291	0	0.094001	0.36876	0.36868	1.0	7565	0	0.094001
KRTAP5-10	6	0.91111	0.94739	0.999999	18292	1	-0.059049	0.069543	0.12465	0.923874	2724	2	-0.059049
DEFA5	6	0.91142	0.94747	0.999999	18293	1	0.036851	0.065044	0.11834	0.91931	2590	1	0.036851
PAIP2B	6	0.91166	0.94753	0.999999	18294	1	0.051671	0.0083406	0.022894	0.77565	589	2	0.051671
TRIM29	6	0.91173	0.94755	0.999999	18295	1	-0.065532	0.71156	0.71164	1.0	13581	0	-0.065532
HDHD1	6	0.91188	0.94759	0.999999	18296	1	0.10444	0.34989	0.37502	1.0	7282	1	0.10444
hsa-mir-513b	4	0.9119	0.91303	0.999999	18297	1	0.35585	0.0389	0.0703	0.869108	1841	2	0.35585
VWC2L	6	0.91203	0.94764	0.999999	18298	1	-0.28066	0.89303	0.89317	1.0	17071	0	-0.28066
FRMD1	6	0.91222	0.9477	0.999999	18299	1	0.30726	0.014713	0.037817	0.802975	914	3	0.30726
OR2T33	6	0.91223	0.9477	0.999999	18300	1	0.044529	0.037435	0.079797	0.87716	1803	2	0.044529
EBP	6	0.91247	0.94776	0.999999	18301	1	-0.32565	0.51211	0.51239	1.0	9890	1	-0.32565
GGA1	6	0.91262	0.94779	0.999999	18302	1	-0.10723	0.6637	0.66352	1.0	12702	0	-0.10723
PIDD	6	0.91266	0.94781	0.999999	18303	1	0.16479	0.0096917	0.026128	0.789864	660	3	0.16479
KDELR2	6	0.9127	0.94781	0.999999	18304	1	-0.21539	0.67442	0.67432	1.0	12900	0	-0.21539
hsa-mir-3689e	2	0.91282	0.91276	0.999999	18305	0	0.0673	0.41392	0.41365	1.0	8279	0	0.0673
ZNF497	6	0.91302	0.94789	0.999999	18306	1	-0.47638	0.83968	0.83964	1.0	15987	0	-0.47638
AKR1C3	6	0.91309	0.94792	0.999999	18307	1	0.10262	0.4165	0.42737	1.0	8319	1	0.10262
hsa-mir-10b	4	0.9131	0.91406	0.999999	18308	1	-0.32185	0.79491	0.79474	1.0	15151	0	-0.32185
LMCD1	6	0.91327	0.94797	0.999999	18309	1	0.51023	0.014195	0.036598	0.802975	889	3	0.51023
UCMA	6	0.91328	0.94797	0.999999	18310	1	0.1457	0.54577	0.54566	1.0	10534	0	0.1457
VGF	6	0.9133	0.94798	0.999999	18311	1	-0.053681	0.32871	0.35915	1.0	7003	1	-0.053681
hsa-mir-128-2	4	0.91333	0.91427	0.999999	18312	1	-0.20494	0.70199	0.70175	1.0	13405	0	-0.20494
OR5AU1	6	0.91348	0.94804	0.999999	18313	1	0.02342	0.50142	0.50212	1.0	9713	1	0.02342
TFR2	6	0.91362	0.94809	0.999999	18314	1	-0.14661	0.13183	0.21083	0.989791	4240	1	-0.14661
TCEB3C	3	0.91367	0.91373	0.999999	18315	0	0.075415	0.20151	0.20741	0.98544	5341	1	0.075415
hsa-mir-6872	4	0.91392	0.91477	0.999999	18316	1	-0.18318	0.1963	0.21766	0.991444	5281	1	-0.18318
CPEB4	6	0.91406	0.9482	0.999999	18317	1	0.10052	0.30661	0.34315	1.0	6708	1	0.10052
hsa-mir-4490	4	0.9141	0.91494	0.999999	18318	1	0.50117	0.0043088	0.011747	0.68698	376	2	0.50117
GIMAP5	6	0.91421	0.94825	0.999999	18319	1	-0.26682	0.002207	0.0077992	0.630143	245	2	-0.26682
GYLTL1B	6	0.91428	0.94827	0.999999	18320	1	0.0065363	0.68359	0.68348	1.0	13070	0	0.0065363
KLHDC1	6	0.91432	0.94829	0.999999	18321	1	0.37107	0.0082895	0.022776	0.77565	585	3	0.37107
ZNF35	6	0.91444	0.94832	0.999999	18322	1	-0.16698	0.81	0.80986	1.0	15435	0	-0.16698
FAM3B	6	0.91452	0.94834	0.999999	18323	1	0.53357	0.0067289	0.019066	0.759169	510	3	0.53357
ANXA4	6	0.9148	0.94842	0.999999	18324	1	-0.23948	0.85739	0.85733	1.0	16339	0	-0.23948
SRD5A2	6	0.91517	0.94853	0.999999	18325	1	0.34824	0.14391	0.22765	0.995379	4545	2	0.34824
C16orf70	6	0.91524	0.94855	0.999999	18326	1	-0.25806	0.79972	0.7997	1.0	15242	0	-0.25806
TG	6	0.91526	0.94856	0.999999	18327	1	0.30856	0.18194	0.2597	1.0	5124	1	0.30856
ENOSF1	6	0.91542	0.9486	0.999999	18328	1	0.2014	0.10934	0.17963	0.966258	3718	2	0.2014
TXNRD1	6	0.91551	0.94863	0.999999	18329	1	-0.044406	0.4401	0.44719	1.0	8694	1	-0.044406
TMPRSS9	6	0.91566	0.94869	0.999999	18330	1	0.18467	0.19415	0.26737	1.0	5259	1	0.18467
HAS1	6	0.91568	0.94869	0.999999	18331	1	0.052553	0.49998	0.50077	1.0	9684	1	0.052553
NFIC	6	0.91608	0.94881	0.999999	18332	1	0.1266	0.17893	0.25781	1.0	5089	1	0.1266
FMR1NB	6	0.9161	0.94882	0.999999	18333	1	-0.14858	0.62782	0.62773	1.0	12044	0	-0.14858
hsa-mir-4790	3	0.91616	0.91619	0.999999	18334	0	-0.21219	0.15833	0.16915	0.961906	4856	1	-0.21219
FAM120AOS	6	0.91627	0.94887	0.999999	18335	1	-0.20052	0.081336	0.14095	0.936817	3028	1	-0.20052
HTR1D	6	0.91633	0.94888	0.999999	18336	1	0.14327	0.032501	0.072828	0.874846	1656	2	0.14327
ASIC4	6	0.91653	0.94894	0.999999	18337	1	0.11	0.55047	0.55039	1.0	10617	0	0.11
MPEG1	6	0.91657	0.94895	0.999999	18338	1	-0.14336	0.80587	0.8058	1.0	15359	0	-0.14336
ABCA8	6	0.91661	0.94896	0.999999	18339	1	0.077741	0.080696	0.14006	0.936702	3010	2	0.077741
FEZF1	6	0.91668	0.94898	0.999999	18340	1	-0.09765	0.47306	0.47599	1.0	9184	1	-0.09765
C5orf46	6	0.91691	0.94905	0.999999	18341	1	-0.10273	0.43522	0.44304	1.0	8621	1	-0.10273
SLC38A3	6	0.91696	0.94906	0.999999	18342	1	0.01979	0.61552	0.61547	1.0	11823	0	0.01979
hsa-mir-1302-8	4	0.91697	0.91755	0.999999	18343	1	0.0078242	0.26531	0.27486	1.0	6158	1	0.0078242
PGLYRP4	6	0.91714	0.94912	0.999999	18344	1	0.088385	0.018627	0.046781	0.819856	1126	2	0.088385
GJA8	6	0.9173	0.94917	0.999999	18345	1	-0.054815	0.63602	0.63593	1.0	12201	0	-0.054815
AADACL4	6	0.91739	0.9492	0.999999	18346	1	-0.17461	0.84258	0.84254	1.0	16052	0	-0.17461
LRRC52	6	0.91752	0.94923	0.999999	18347	1	-0.077304	0.50067	0.50142	1.0	9699	1	-0.077304
hsa-mir-4422	4	0.91791	0.9184	0.999999	18348	1	0.43386	0.021981	0.042915	0.809798	1313	1	0.43386
CPSF4L	6	0.91807	0.94939	0.999999	18349	1	0.13159	0.30013	0.33847	1.0	6623	1	0.13159
KRBOX4	5	0.91833	0.93142	0.999999	18350	1	-0.2388	0.46908	0.46976	1.0	9122	1	-0.2388
PGM2	6	0.91845	0.94951	0.999999	18351	1	-0.21013	0.67468	0.67457	1.0	12905	0	-0.21013
hsa-mir-3606	4	0.91851	0.91893	0.999999	18352	1	0.22511	0.17002	0.19684	0.979539	4989	1	0.22511
C8orf74	6	0.91854	0.94954	0.999999	18353	1	0.36395	0.024049	0.059159	0.832843	1412	3	0.36395
KIAA1737	6	0.91864	0.94957	0.999999	18354	1	-0.26689	0.77146	0.77155	1.0	14681	0	-0.26689
T	6	0.91866	0.94958	0.999999	18355	1	-0.20109	0.87047	0.87044	1.0	16590	0	-0.20109
TRIM6-TRIM34	4	0.91882	0.91922	0.999999	18356	1	0.02953	0.27488	0.28313	1.0	6298	1	0.02953
CLK2	6	0.91893	0.94967	0.999999	18357	1	-0.24603	0.49914	0.49996	1.0	9666	1	-0.24603
PITPNM3	6	0.91901	0.94969	0.999999	18358	1	0.082396	0.68165	0.68158	1.0	13026	0	0.082396
hsa-mir-665	4	0.91901	0.9194	0.999999	18359	1	-0.12085	0.081365	0.13022	0.930485	3029	1	-0.12085
ARG1	6	0.91904	0.9497	0.999999	18360	1	0.025113	0.47679	0.47936	1.0	9264	1	0.025113
hsa-mir-4652	4	0.91906	0.91943	0.999999	18361	1	0.2687	0.066147	0.11338	0.917127	2622	2	0.2687
CNTN6	6	0.91925	0.94976	0.999999	18362	1	0.0045072	0.06539	0.11884	0.921225	2597	2	0.0045072
EFCAB6	6	0.91926	0.94976	0.999999	18363	1	0.52167	0.0037459	0.011816	0.68698	347	3	0.52167
STRIP2	6	0.91934	0.94978	0.999999	18364	1	-0.095784	0.79142	0.79152	1.0	15084	0	-0.095784
RNF133	6	0.91935	0.94979	0.999999	18365	1	-0.11381	0.021973	0.054442	0.823506	1312	2	-0.11381
NPHS2	6	0.91936	0.94979	0.999999	18366	1	0.54745	0.0019098	0.0067814	0.611228	219	4	0.54745
SCG2	6	0.91949	0.94982	0.999999	18367	1	0.02042	0.052705	0.10121	0.908273	2245	1	0.02042
ZHX1	6	0.91949	0.94982	0.999999	18368	1	0.083374	0.015632	0.039948	0.809484	964	2	0.083374
hsa-mir-6075	4	0.91959	0.91996	0.999999	18369	1	-0.044581	0.64826	0.64813	1.0	12427	0	-0.044581
hsa-mir-1197	4	0.91962	0.91999	0.999999	18370	1	0.51012	0.0084861	0.020557	0.767002	599	2	0.51012
IQCF2	6	0.91983	0.94993	0.999999	18371	1	-0.10012	0.35241	0.37686	1.0	7327	1	-0.10012
hsa-mir-489	4	0.91988	0.92024	0.999999	18372	1	-0.063389	0.71978	0.71958	1.0	13742	0	-0.063389
SASH3	6	0.91997	0.94997	0.999999	18373	1	-0.1217	0.69809	0.6981	1.0	13330	0	-0.1217
ZNF426	6	0.91998	0.94997	0.999999	18374	1	-0.079503	0.13288	0.21232	0.990006	4265	1	-0.079503
TSPAN12	6	0.92	0.94998	0.999999	18375	1	0.028973	0.48626	0.48802	1.0	9439	1	0.028973
RTP1	6	0.92008	0.95001	0.999999	18376	1	0.5537	0.00054538	0.0020819	0.547157	76	4	0.5537
TLR3	6	0.92021	0.95004	0.999999	18377	1	-0.23022	0.6786	0.67853	1.0	12969	0	-0.23022
SLAMF6	6	0.92023	0.95005	0.999999	18378	1	0.027396	0.0075268	0.020973	0.767002	552	2	0.027396
GINM1	6	0.92046	0.95012	0.999999	18379	1	-0.037382	0.57679	0.5767	1.0	11086	0	-0.037382
OR8K3	6	0.92052	0.95014	0.999999	18380	1	-0.017234	0.15449	0.24218	1.0	4806	2	-0.017234
CMTM2	6	0.92085	0.95024	0.999999	18381	1	-0.047722	0.051381	0.099357	0.906894	2206	2	-0.047722
IRX1	6	0.92095	0.95026	0.999999	18382	1	-0.21572	0.85255	0.85243	1.0	16248	0	-0.21572
PAH	6	0.92107	0.95029	0.999999	18383	1	0.27771	0.11186	0.18317	0.970618	3777	2	0.27771
hsa-mir-499b	3	0.92124	0.9213	0.999999	18384	0	0.015831	0.55441	0.55437	1.0	10688	0	0.015831
FCGRT	6	0.92131	0.95037	0.999999	18385	1	0.097303	0.4263	0.43556	1.0	8477	1	0.097303
hsa-mir-223	4	0.9214	0.92167	0.999999	18386	1	-0.2569	0.64587	0.64574	1.0	12390	0	-0.2569
NCKAP5	6	0.92142	0.9504	0.999999	18387	1	-0.099759	0.28317	0.32652	1.0	6407	1	-0.099759
CRISP2	6	0.92145	0.95041	0.999999	18388	1	-0.13179	0.033892	0.074816	0.875723	1699	1	-0.13179
KCNF1	6	0.92166	0.95048	0.999999	18389	1	-0.14791	0.084356	0.14516	0.942254	3105	1	-0.14791
NANS	6	0.92176	0.9505	0.999999	18390	1	0.022278	0.21488	0.28051	1.0	5506	1	0.022278
PECAM1	6	0.92187	0.95053	0.999999	18391	1	0.03783	0.60543	0.60551	1.0	11606	0	0.03783
hsa-mir-4671	3	0.92193	0.92201	0.999999	18392	0	0.12623	0.40846	0.40842	1.0	8179	0	0.12623
AGMO	6	0.92204	0.95058	0.999999	18393	1	-0.15713	0.61855	0.6185	1.0	11878	0	-0.15713
hsa-mir-4501	2	0.92222	0.92216	0.999999	18394	0	0.093648	0.3728	0.37269	1.0	7619	0	0.093648
GPR52	6	0.92222	0.95063	0.999999	18395	1	-0.046994	0.35983	0.38251	1.0	7429	1	-0.046994
IBSP	6	0.92235	0.95067	0.999999	18396	1	0.20648	0.056213	0.10609	0.910777	2332	2	0.20648
DCSTAMP	6	0.92263	0.95076	0.999999	18397	1	-0.11289	0.035277	0.076751	0.875723	1735	2	-0.11289
ARL15	6	0.92272	0.95079	0.999999	18398	1	0.12013	0.075466	0.13295	0.933293	2872	2	0.12013
TSHZ1	6	0.92273	0.9508	0.999999	18399	1	0.11818	0.32704	0.35791	1.0	6980	1	0.11818
ADH1B	6	0.92294	0.95085	0.999999	18400	1	0.15985	0.057765	0.10823	0.911042	2382	2	0.15985
hsa-mir-548aj-2	4	0.92319	0.92342	0.999999	18401	1	0.086602	0.049989	0.087815	0.889488	2171	2	0.086602
hsa-mir-6068	4	0.92331	0.92354	0.999999	18402	1	0.19633	0.39769	0.39742	1.0	8000	1	0.19633
hsa-mir-4452	4	0.92341	0.92363	0.999999	18403	1	-0.10678	0.75397	0.75381	1.0	14354	0	-0.10678
PRAMEF22	4	0.92347	0.92369	0.999999	18404	1	0.12956	0.084004	0.1321	0.93214	3093	1	0.12956
IRG1	6	0.92429	0.95126	0.999999	18405	1	-0.14785	0.69135	0.69124	1.0	13212	0	-0.14785
LINGO2	6	0.92442	0.95131	0.999999	18406	1	-0.01597	0.18867	0.26388	1.0	5195	1	-0.01597
PLD6	6	0.92446	0.95133	0.999999	18407	1	-0.22556	0.17495	0.25537	1.0	5047	1	-0.22556
CC2D1A	6	0.92448	0.95134	0.999999	18408	1	-0.053322	0.56188	0.56174	1.0	10809	0	-0.053322
hsa-mir-4450	4	0.92455	0.92468	0.999999	18409	1	-0.1396	0.4143	0.41407	1.0	8286	0	-0.1396
hsa-mir-891a	4	0.92455	0.92468	0.999999	18410	1	-0.29995	0.46647	0.46617	1.0	9075	0	-0.29995
OR2A2	6	0.92461	0.95138	0.999999	18411	1	-0.13609	0.79121	0.79131	1.0	15079	0	-0.13609
GRPR	6	0.92469	0.9514	0.999999	18412	1	0.23624	0.019222	0.048144	0.819856	1163	2	0.23624
ART4	6	0.92479	0.95143	0.999999	18413	1	0.0053802	0.30771	0.34391	1.0	6718	1	0.0053802
SLC18A2	6	0.92483	0.95144	0.999999	18414	1	0.46706	0.019754	0.049387	0.820142	1194	3	0.46706
hsa-mir-563	4	0.92487	0.925	0.999999	18415	1	-0.010685	0.36332	0.36364	1.0	7482	1	-0.010685
HEATR5B	6	0.92492	0.95147	0.999999	18416	1	0.2876	0.093981	0.15838	0.957402	3321	1	0.2876
hsa-mir-4300	4	0.92492	0.92505	0.999999	18417	1	0.61489	0.0055468	0.014976	0.714452	447	3	0.61489
GPR141	6	0.925	0.9515	0.999999	18418	1	-0.21054	0.31998	0.35278	1.0	6884	1	-0.21054
RNFT2	6	0.92505	0.95152	0.999999	18419	1	0.10568	0.14638	0.23101	0.995379	4615	2	0.10568
HSF2BP	6	0.92506	0.95152	0.999999	18420	1	0.054749	0.10175	0.16918	0.961906	3522	2	0.054749
SLC9A7	6	0.92506	0.95152	0.999999	18421	1	0.18956	0.036125	0.077952	0.875723	1766	2	0.18956
